PROGRAMA;NOMBRE_CONCURSO;CODIGO_PROYECTO;PALABRAS_CLAVES
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180179;"VIRTUALITY;PHENOMENOLOGY;TECHNOLOGY"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180180;"NEURAL AGING;ASTROCYTE;SECRETOME"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180181;"DIOXIDO DE TITANIO;HEMATITA;CONVERSION DE ENERGIA"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180182;"SUBDUCTION ZONE STRUCTURE;THERMAL STRUCTURE;MAGMATIC & TECTONIC SEGMENTATION"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180184;"HISTORIA DE LA SEXUALIDAD;HISTORIA DE LA JUSTICIA PENAL;SIGLOS XIX Y XX"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180185;"BLACK HOLES, HAIRY BLACK HOLES, NO HAIR THEOREM;GAUGE/GRAVITY DUALITIES, ADS/CFT DUALITIES, CONFORMAL FIELD THEORY;SPACES-TIME DS AND ADS"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180187;"RESPONSABILIDAD EPISTEMICA;AUTOCONOCIMIENTO;TESTIMONIO E INJUSTICIA EPISTEMICA"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180189;"C9ORF72;ER STRESS;OLIGODENDROCYTES"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180193;"PROTEIN STRUCTURE;QUANTUM CHEMISTRY;POTENTIAL ENERGY SURFACE"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180195;"AGING;UNFOLDED PROTEIN RESPONSE;ENDOPLASMIC RETICULUM STRESS"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180197;"UNIVERSIDAD;HISTORIA INTELECTUAL;ILUSTRACION HISPANICA"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180198;"ORGANIC PHOSPHORUS;BACTERIAL POPULATION;PHOSPHOMONOESTERASES"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180199;"QUIMICA SUPRAMOLECULAR;BATERIAS ION-LI;ELECTROQUIMICA"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180202;"FENTON ;LUZ SOLAR;VALORIZACION DE RESIDUOS VITIVINICOLAS SOLIDOS"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180203;"GALACTIC BULGE: FORMATION, CHEMO-KINEMATICS, STRUCTURE;STELLAR POPULATIONS: FUNDAMENTAL PARAMETERS, ABUNDANCES;DATA MINING"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180204;"PATRIMONIO BIOCULTURAL;ALIMENTACION;HUERTAS FAMILIARES"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180208;"CINE;EXILIO;ARCHIVO"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180210;"GALACTIC DYNAMICS;CHEMICAL TAGGING;MILKY WAY STRUCTURE"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180219;"RIVER CHANNEL MORPHOLOGY;EXOTIC INVASIVE SPECIES;CHILEAN RIVERS"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180221;"VIRUS DE LA DIARREA VIRAL BOVINA;A20;APOPTOSIS"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180228;"ACTIVISMOS ARTISTICOS Y LITERARIOS;RETORICAS DE LA RESISTENCIA;GENEALOGIAS DESCOLONIZADORAS"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180232;"METAL NANOPARTICLES;NANOCATALYST;HYDROGENATION"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180237;"VICARIANZA;DISPERSION;THYLAMYS"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180238;"EDUCACION MATEMATICA;FORMACION DE MAESTROS;EQUIDAD"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180246;"EXTRASOLAR PLANETS;OBSERVATIONAL ASTRONOMY;ASTRONOMICAL INSTRUMENTATION"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180250;"LIPOSOME;LDL-RECEPTOR;ANTI-CANCER"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180251;"SALMON DEL ATLANTICO;PATOGENOS ;SISTEMA INMUNOLOGICO"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180252;"FENOLOGIA DE LA VID ;VITICULTURA ;PORTAINJERTOS"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180255;"RANDOM WALK IN RANDOM ENVIRONMENT;PERCOLATION, DIFFUSIONS AND SUPER-PROCESSES.;RANDOM INTERLACEMENT."
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180257;"VOLCANIC OCEANIC AND SEAMOUNTS ISLANDS;GEOMORPHOLOGICAL EVOLUTION;EASTER ISLAND; ROBINSON CRUSOE"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180261;"COMBINATORICS;COMPUTATIONAL COMPLEXITY;SOLUTION SPACE"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180267;"CULTIVO IN VITRO;COMPUESTOS NATURALES;ACTIVIDAD BIOLOGICA"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180269;"AZUFRE;DESARROLLO;FACTOR DE TRANSCRIPCION"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180272;"PANNEXIN;ELECTROPHYSIOLOGY;GAP JUNCTIONS"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180276;"THZ PHOTODETECTOR;DELTA DOPED QUANTUM WELLS;LOW-DIMENSIONAL SYSTEMS"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180279;"NANOPARTICULAS LIPIDICAS;COMPUESTOS ORGANICOS VOLATILES;CRECIMIENTO VEGETAL"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180280;"PALEOENVIRONMENT;PALYNOLOGY;ARCHAEOLOGY"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180283;"TRANSCRIPTOMICA;ESTRES TERMICO;CONGRIO"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180287;"ETNOHISTORIA;DEMOGRAFIA;PERIODO COLONIAL"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180289;"INVASIVE PLANT SPECIES;ULEX EUROPAEUS;CHILEAN MATORRAL"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180291;"IDENTIDAD MATEMATICA;GENERO Y EDUCACION;EFICACIA DIFERENCIAL DE ESCUELAS"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180295;"OSCILACIONES CEREBRALES;ATENCION VISUO-ESPACIAL;MEMORIA DE TRABAJO VISUAL"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180297;"BIORREMEDIACION ;LIXIVIADO DE VERTEDERO;REACTOR BIOELECTROQUIMICO"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180299;"WATER-FOOD-ENERGY-NEXUS;CHILE;BOLIVIA"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180300;"TERPENOS;DRYMIS WINTERI;VARROA DESTRUCTOR"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180305;"INTEGRABLE MODELS;VERTEX OPERATORS, SUPERPOLYNOMIALS;KP HIERARCHY, SUPERSYMMETRY"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180306;"VITIS VINIFERA;EPIGENETICA;METILOMA"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180307;"BIOGEOCHEMISTRY;TOXINS;FJORDS"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180309;"NANOCOMPOSITES;MAGNETOELECTRIC COUPLING;SENSORS"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180312;"BIMETALLIC OXIDE/SELENIDE;NANOCOMPOSITES;HYDROGELS "
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180313;"AGING;NEURODEGENERATION;INFLAMMATION"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180315;"COMPLEX NETWORKS;TRANSPORTATION;CONSERVATIVE SYSTEMS"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180317;"AGRO-PASTORAL PRACTICES;PALEODIET;STABLE ISOTOPES"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180321;"AMYLOID DISEASES;CYLINDRIN;MOLECULAR DYNAMICS"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180322;"MOORE-GIBSON-THOMPSON EQUATION;CONTROLLABILITY;STABILIZATION"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180323;"LATTICE CODES;LATTICE ALIGNMENT;INTERFERENCE CHANNEL"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180324;"MICROBIOTA;PREECLAMPSIA;EMBARAZO"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180327;"COMPLEJOS DE MOLIBDENO;FOTOCATALISIS;FOTOQUIMICA"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180328;"BOTRYTIS;CIRCADIAN;FRQ FREQUENCY"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180331;"ANTARCTICA;SOUTH AMERICA;COMPARATIVE PHYLOGEOGRAPHY"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180332;"OXIDOS MIXTOS;NANOCOMPOSITOS;LIBERACION DE FARMACOS"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180333;"ETNIFICACION Y ETNOGENESIS;COMUNALIZACION AYMARA;FIESTAS TRADICIONALES TARAPAQUEÑAS"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180337;"LOCAL ADAPTATION;NON CODING RNAS;MARINE INVERTEBRATES"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180338;"GUBERNAMENTALIDAD;EMPLEO JUVENIL;SUJETOS LABORALES"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180340;"REGENERATION;EXOSOMES;MIRNA"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180341;"ALZHEIMER'S DISEASE;AXONAL DEGENERATION;NECROPTOSIS"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180342;"TECNOLOGIA EMERGENTES;LASER-CO2;MECANISMOS DE TRANSFERENCIA"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180344;"DIASPIDIDAE;DIVERSIDAD GENETICA;CONTROL BIOLOGICO"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180346;"SOCIOLOGIA DEL CONSUMO CULTURAL;TEORIA CULTURAL ;POLITICAS CULTURALES"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180352;"DEEP-SEA;TROPHIC DYNAMICS;ZOOPLANKTON RESPIRATION"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180356;"ISOTERMAS;RIOS ANDINOS;CAMBIO CLIMATICO"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180359;"GALAXIES: EVOLUTION;GALAXIES: FORMATION;GALAXIES: ABUNDANCES"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180363;"CONTROLLABILITY;STABILIZATION;PARTIAL DIFFERENCIAL EQUATIONS"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180367;"NATURAL RESOURCES MANAGEMENT;OPTIMAL CONTROL AND OPTIMIZATION;WATER REMEDIATION AND FISHERIES"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180368;"ISOTOPOS ESTABLES EN BIOMARCADORES;VARIABILIDAD HIDROCLIMATICA;HOLOCENO"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180374;"METHYLMERCURY;METHANOGENIC ARCHAEA;ANAEROBIC ENVIRONMENT"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180375;"RIOS;ESTRESORES AMBIENTALES;ICTIOFAUNA"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180376;"ACTIVE GALACTIC NUCLEI;STAR FORMATION;GALAXY EVOLUTION"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180383;"MODEL;CANCER;RISK"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180384;"NORMAS MORALES;ESCANDALOS;PROBLEMA PUBLICO"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180386;"SOFTWARE EVOLUTION;VISUALIZATION;FIRST-CLASS CODE CHANGES"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180390;"SEMICLASSICAL SYSTEMS OF SCHRÖDINGER OPERATORS;ASYMPTOTIC ANALYSIS OF EIGENVALUES AND RESONANCES;QUANTUM DYNAMICS"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180391;"SUPERCRITICAL IMPREGNATION;FUNCTIONALIZED MEDICAL MATERIALS;RELEASE KINETIC"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180394;"BROWN ALGAE;ENVIRONMENTAL IMPACT;DESALINATION PLANTS"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180399;"STREPTOMYCES;NATURAL PRODUCTS ;GENETIC ENGINEERING"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180403;"ARTES MEDIALES;ARTE ELECTRONICO;APROPIACION TECNOLOGICA"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180404;"DARK MATTER INDIRECT DETECTION;HIGH-ENERGY ASTROPARTICLE PHYSICS;CTA, FERMI-LAT"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180407;"HEIDEGGER;CRITICAL THEORY;SOCIAL CRITICISM"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180408;"SENSORES FLUORESCENTES;CHALCONAS Y PIRAZOLINAS;IONES"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180418;"ARTE CONTEMPORANEO;ESTETICA NEGATIVA;NEUROFENOMENOLOGIA"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180421;"COUNTERTERMS;NULL INFINITY;CONSERVED CHARGES IN GRAVITATIONAL THEORIES"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180422;"VIOLENCIA ESTRUCTURAL;CUESTION PENAL;ENCARCELAMIENTO MASIVO"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180427;"LIVER FIBOSIS;ER STRESS;HEPATIC STELLATE CELLS"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180429;"SALUD MENTAL Y PSIQUIATRIA;POLITICAS PUBLICAS;INSTITUCIONALIDAD SANITARIA"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180431;"MEMORIA;GENERO;MILITANCIA"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180432;"FERTILIZATION ;WATER STRESS;PHENOLIC COMPOUNDS"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180433;"BLUBBER;FATTY ACIDS;INSULATION"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180434;"PHYSICS CHEMISTRY;BIOMATERIAL;IN VITRO EVALUATION"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180437;"SALMONELLA;DICTYOSTELIUM;INTERACCION PATOGENO-HOSPEDADOR"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180441;"ENDOFITOS FOLIARES;SIMBIOSIS FUNCIONAL;FOTOPROTECCION"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180442;"DYSLIPIDEMIA;GESTATIONAL DIABETES MELLITUS;NEONATAL LIPOPROTEINS"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180445;"PERI-IMPLANT DISEASE;DENTAL IMPLANTS;BIOMARKERS"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180447;"ENDOMETRIO BOVINO;MATRIZ TRIDIMENSIONAL (3D);DESARROLLO EMBRIONARIO PRE-IMPLANTATORIO"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180449;"MULTIREFERENCE AB INITIO CALCULATIONS ;HETEROMETALLIC;LANTHANIDE COMPLEXES"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180452;"TRYPANOSOMA CRUZI;CARDIOPATIA CHAGASICA;ALARMINAS"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180454;"NANOMOFS;CICLODEXTRINA;QUIMICA DE COORDINACION"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180458;"SISTEMA PENAL. ;POLITICA CRIMINAL ;EFICIENCIA "
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180459;"ANTIFOULING;NON-TOXIC BIOCOMPOUNDS;MACROALGAE-BACTERIA SYMBIOSIS"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180464;"RISK AND RESILIENCE ANALYSES OF CRITICAL INFRASTRUCTURES;COMPLEX SYSTEMS MODELING ;UNCERTAINTY ANALYSIS"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180468;"NEUROCIENCIA COGNITIVA;COMPUTACION NEURONAL;INFORMACION NEURONAL"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180470;"NANOMAGNETISMO;TEXTURAS MAGNETICAS;SKYRMIONS"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180471;"INCENDIOS;ARQUITECTURA, INFRAESTRUCTURA Y URBANISMO;VALPARAISO"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180472;"OCEAN-ATMOSPHERE INTERACTION;UPWELLING SYSTEM PRIMARY PRODUCTIVITY;MESOSCALE EDDIES"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180484;"NOX INHIBITION;MOLECULAR MODELING;ORGANIC SYNTHESIS"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180486;"CANCER;STATISTICAL BIOINFORMATICS;GENE TARGET FOR DRUG DISCOVERY"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180488;"COMPLEJOS ORGANOMETALICOS;PHOTOCORMS;TERAPIA FOTODINAMICA"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180494;"TECNOLOGIAS DE INFORMACION Y COMUNICACION;BRECHAS DIGITALES;DESEMPEÑO ACADEMICO "
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180496;"NEUROHORMONE;NEURONS NETWORK;INSECT ECDYSIS"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180500;"BACTERIAS FITOPATOGENAS;MANCHA BACTERIANA DEL TOMATE;RESISTENCIA A BACTERICIDAS"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180503;"PHYTOSTEROLS;BIOACTIVE COMPONENT;GELATIN AEROGELS"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180506;"ACTIVE GALACTIC NUCLEI;SUPERMASSIVE BLACK HOLES;AGN-GALAXY COEVOLUTION"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180508;"CK2;MTOR;CANCER COLORRECTAL"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180509;"NANOCATALIZADORES PIROLIZADOS;POLIMEROS DE COORDINACION;REACCION DE REDUCCION DE OXIGENO"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180511;"MOF;CO2 CAPTURE;CO2 ACTIVATION"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180515;"DIABETES TIPO 1;ACIDO FOLICO;EPIGENETICA"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180518;"NEUROEPIGENETICS;MECP2;ACTIVITY-INDUCED GENE TRANSCRIPTION"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180519;"NANOESTRUCTURAS CILINDRICAS COMPLEJAS;PROPIEDADES MAGNETICAS;SIMULACIONES MAGNETICAS"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180528;"RHIZOSPHERE;METAGENOMICS;STRESS RESISTANCE "
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180531;"CELLULOSE;SYNTHESIS AND CHARACTERIZATION;BIOMIMETIC"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180532;"MOSCA DE LOS CUERNOS;FESTUCA Y HONGOS ENDOFITOS;ALCALOIDES"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180534;"FUNCIONAMIENTO COGNITIVO;SINDROME METABOLICO;RIESGO CARDIOVASCULAR"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180537;"ACTO POETICO;PINTURA NO ALBERGADA;CAMPO EXPANDIDO"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180539;"PHYLOGENY;EVOLUTION;POPULATION GENETICS"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180547;"RESERVOIR MODELING;EXPERIMENTS IN CONFINED GEOMETRIES;FLUID AND HEAT DYNAMICS IN FAULTS"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180550;"LONG-NON CODING;CANCER COLORECTAL;METILACION DEL ADN"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180551;"ESTIMULACION ELECTRICA FUNCIONAL;ELECTRODOS SUPERFICIALES;MODELACION"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180553;"NEURODEGENERATION;MICROGLIA;D-SERINE"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180556;"KCTD5;CA2+ SIGNALING ;FOCAL ADHESIONS DYNAMICS"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180557;"DWARF GALAXIES;GALAXY FORMATION AND EVOLUTION;STELLAR POPULATIONS AND STAR FORMATION HISTORIES"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180560;"PISCIRICKETTSIA SALMONIS;SDHA;PROCESO INFECCIOSO"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180561;"ANDROID;PERFORMANCE;ENERGY CONSUMPTION"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180563;"COMPLEJOS HETEROLEPTICOS DE COBRE(I);FOTOCATALISIS;USO DE LUZ VISIBLE"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180566;"DESINFECCION DE AGUAS SERVIDAS;PROCESOS DE OXIDACION AVANZADA;OPTIMIZACION POR DISEÑOS EXPERIMENTALES"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180567;"ELECTROSINTESIS MICROBIANA;DESNITRIFICACION;EVOLUCION DIRIGIDA"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180569;"DEFENSA INDUCIDA;UGNI MOLINAE TURCZ;SINDROME DE DOMESTICACION"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180570;"NEUROIMUNE;HUMAN METAPNEUMOVIRUS;T CELL"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180572;"ATOPIC DERMATITIS;CD200R;STAPHYLOCOCCUS AUREUS"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180576;"MAGNETIC NANOMATERIALS ;MAGNETIC NANOCOMPOSITES;ENVIRONMENTAL APPLICATIONS"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180579;"PRINCIPIO FORMAL;PRECEDENTE;JURISPRUDENCIA"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180580;"REGENERATION;RETICULAR CELLS;INNATE IMMUNE SYSTEM"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180585;"DESICCATION TOLERANCE;WATER AND NUTRIENT SOURCES;ISOTOPE LABELING"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180590;"STEM;OBSERVACION DE CLASES;CLASES PUBLICAS"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180592;"ADS/CFT CORRESPONDENCE;ADS/QCD;PARTICLE PHENOMENOLOGY"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180594;"GRAVITY;SUPERSYMMETRY;ADS/CFT"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180610;"DISEÑO DE METATODROGAS;G-QUADRUPLEX DE ADN;NANOPARTICULAS Y NANOMEDICINA"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180612;"PROTEOMICA ;CALIGUS ROGERCRESSEYI;RESISTENCIA A DROGAS"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180613;"CONSERVATION;BIOGEOGRAPHY;EVOLUTIONARY BIOLOGY"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180614;"FICOBILIPROTEINAS;EXPRESION DE PROTEINAS;PIGMENTOS ALGALES"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180620;"ADS/CFT;ENTANGLEMENT ENTROPY;EUCLIDEAN QUANTUM GRAVITY"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180621;"GLIOBLASTOMA MULTIFORME;ADENOSINA;HIPOXIA"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180629;"XANTHOMONAS ARBORICOLA PV. CORYLINA;POLYPHASIC CHARACTERIZATION;VIRULENCE FACTORS"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180630;"SUPER MASSIVE BLACK HOLES;ACTIVE GALAXIES;GALAXY EVOLUTION"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180633;"NON-CODING RNAS;IRON STARVATION;YERSINIA RUCKERI"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180635;"RADIACION UV-B;PIGMENTOS FUNGICOS;FOTOPROTECCION"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180637;"AUTOMATA NETWORKS;DISTRIBUTED ALGORITHMS;COMPUTATIONAL COMPLEXITY"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180640;"LENGUA DE SEÑAS CHILENA;NARRACION DE EXPERIENCIA PERSONAL;RECURSOS LINGÜISTICOS"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180643;"ESTANQUES DE ALMACENAMIENTO DE LIQUIDO;CONEXION BASE-PARED;FATIGA A BAJO NUMERO DE CICLOS"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180648;"HEAVY METALS;MICROBIAL INDUCED CALCITE PRECIPITATION (MICP);WASTEWATER"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180651;"NANOPARTICULAS METALICAS;ESPECTROSCOPIA DE FLUORESCENCIA ;BETA AMILOIDE"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180653;"PARTICLE PHYSICS;ATLAS;CLIC"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180654;"PEDAGOGIA SORDA;EDUCACION DE SORDOS;PRACTICAS COLABORATIVAS E INTERCULTURALES"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180655;"GEOSTATISTICAL MODELING;GEOLOGICAL UNCERTAINTY;MINERAL RESOURCE "
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180656;"CANCER DE VESICULA BILIAR;CAVEOLINA-1;AMBIENTE INFLAMATORIO"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180660;"VIRULENCIA BACTERIANA;XANTHOMONAS ARBORICOLA;BACTERIOFAGOS"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180662;"DYNAMIC GAMES;NONEXPANSIVE MAPS;ITERATIVE ALGORITHMS"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180667;"CINACALCET;INSUFICIENCIA RENAL CRONICA;INFLAMACION"
FONDECYT;FONDECYT DE POSTDOCTORADO 2018;3180668;"LITHIUM ABUNDANCE;NON-CANONICAL STELLAR EVOLUTION;PLANET ENGULFMENT"
